,GeoFips,GeoName_x,per_capita_income,GeoName_y,population
2308,42079,"Luzerne, PA",50391,"Luzerne, PA",316982
2309,42081,"Lycoming, PA",48721,"Lycoming, PA",113209
2310,42083,"McKean, PA",47361,"McKean, PA",40333
2311,42085,"Mercer, PA",47063,"Mercer, PA",108545
2312,42087,"Mifflin, PA",44242,"Mifflin, PA",46064
2313,42089,"Monroe, PA",48409,"Monroe, PA",170154
2314,42091,"Montgomery, PA",86340,"Montgomery, PA",833869
2315,42093,"Montour, PA",62658,"Montour, PA",18042
2316,42095,"Northampton, PA",60179,"Northampton, PA",305892
2317,42097,"Northumberland, PA",47336,"Northumberland, PA",90258
2318,42099,"Perry, PA",50095,"Perry, PA",46212
2319,42101,"Philadelphia, PA",58941,"Philadelphia, PA",1578487
2320,42103,"Pike, PA",53289,"Pike, PA",56072
2321,42105,"Potter, PA",47910,"Potter, PA",16453
2322,42107,"Schuylkill, PA",47425,"Schuylkill, PA",140709
2323,42109,"Snyder, PA",47000,"Snyder, PA",40317
2324,42111,"Somerset, PA",47035,"Somerset, PA",72916
2325,42113,"Sullivan, PA",51266,"Sullivan, PA",5913
2326,42115,"Susquehanna, PA",49114,"Susquehanna, PA",40006
2327,42117,"Tioga, PA",45319,"Tioga, PA",40381
2328,42119,"Union, PA",45235,"Union, PA",44294
2329,42121,"Venango, PA",47125,"Venango, PA",50328
2330,42123,"Warren, PA",46793,"Warren, PA",38911
2331,42125,"Washington, PA",62473,"Washington, PA",206803
2332,42127,"Wayne, PA",49172,"Wayne, PA",51163
2333,42129,"Westmoreland, PA",57951,"Westmoreland, PA",347087
2334,42131,"Wyoming, PA",50959,"Wyoming, PA",26557
2335,42133,"York, PA",55761,"York, PA",450448
2336,44001,"Bristol, RI",83127,"Bristol, RI",48350
2337,44003,"Kent, RI",65299,"Kent, RI",164646
2338,44005,"Newport, RI",76214,"Newport, RI",81836
2339,44007,"Providence, RI",53844,"Providence, RI",636547
2340,44009,"Washington, RI",71717,"Washington, RI",125746
2341,45001,"Abbeville, SC",38033,"Abbeville, SC",24404
2342,45003,"Aiken, SC",47118,"Aiken, SC",172895
2343,45005,"Allendale, SC",38991,"Allendale, SC",8331
2344,45007,"Anderson, SC",43459,"Anderson, SC",204353
2345,45009,"Bamberg, SC",37596,"Bamberg, SC",13906
2346,45011,"Barnwell, SC",38682,"Barnwell, SC",20805
2347,45013,"Beaufort, SC",61298,"Beaufort, SC",195656
2348,45015,"Berkeley, SC",44134,"Berkeley, SC",235987
2349,45017,"Calhoun, SC",44655,"Calhoun, SC",14554
2350,45019,"Charleston, SC",66656,"Charleston, SC",417981
2351,45021,"Cherokee, SC",36567,"Cherokee, SC",57316
2352,45023,"Chester, SC",38931,"Chester, SC",32232
2353,45025,"Chesterfield, SC",34477,"Chesterfield, SC",45606
2354,45027,"Clarendon, SC",38001,"Clarendon, SC",33415
2355,45029,"Colleton, SC",40336,"Colleton, SC",37481
2356,45031,"Darlington, SC",41928,"Darlington, SC",66509
2357,45033,"Dillon, SC",33030,"Dillon, SC",30367
2358,45035,"Dorchester, SC",42662,"Dorchester, SC",165737
2359,45037,"Edgefield, SC",41178,"Edgefield, SC",27120
2360,45039,"Fairfield, SC",41827,"Fairfield, SC",22059
2361,45041,"Florence, SC",46749,"Florence, SC",137588
2362,45043,"Georgetown, SC",51775,"Georgetown, SC",63353
2363,45045,"Greenville, SC",52213,"Greenville, SC",532486
2364,45047,"Greenwood, SC",40786,"Greenwood, SC",71074
2365,45049,"Hampton, SC",39185,"Hampton, SC",18053
2366,45051,"Horry, SC",42110,"Horry, SC",365449
2367,45053,"Jasper, SC",34446,"Jasper, SC",31588
2368,45055,"Kershaw, SC",45782,"Kershaw, SC",67472
2369,45057,"Lancaster, SC",52999,"Lancaster, SC",100926
2370,45059,"Laurens, SC",38108,"Laurens, SC",67883
2371,45061,"Lee, SC",36638,"Lee, SC",16701
2372,45063,"Lexington, SC",50188,"Lexington, SC",303946
2373,45065,"McCormick, SC",42422,"McCormick, SC",9430
2374,45067,"Marion, SC",36606,"Marion, SC",30158
2375,45069,"Marlboro, SC",35748,"Marlboro, SC",25581
2376,45071,"Newberry, SC",41910,"Newberry, SC",38445
2377,45073,"Oconee, SC",47511,"Oconee, SC",80015
2378,45075,"Orangeburg, SC",38730,"Orangeburg, SC",85343
2379,45077,"Pickens, SC",41770,"Pickens, SC",127983
2380,45079,"Richland, SC",49678,"Richland, SC",419051
2381,45081,"Saluda, SC",37637,"Saluda, SC",20315
2382,45083,"Spartanburg, SC",46543,"Spartanburg, SC",326205
2383,45085,"Sumter, SC",43003,"Sumter, SC",106360
2384,45087,"Union, SC",37515,"Union, SC",26991
2385,45089,"Williamsburg, SC",38528,"Williamsburg, SC",29825
2386,45091,"York, SC",51772,"York, SC",289105
2387,46003,"Aurora, SD",50586,"Aurora, SD",2730
2388,46005,"Beadle, SD",54493,"Beadle, SD",18513
2389,46007,"Bennett, SD",41856,"Bennett, SD",3399
2390,46009,"Bon Homme, SD",43555,"Bon Homme, SD",6848
2391,46011,"Brookings, SD",49278,"Brookings, SD",35603
2392,46013,"Brown, SD",62587,"Brown, SD",38738
2393,46015,"Brule, SD",54352,"Brule, SD",5254
2394,46017,"Buffalo, SD",26748,"Buffalo, SD",1956
2395,46019,"Butte, SD",41250,"Butte, SD",10538
2396,46021,"Campbell, SD",71645,"Campbell, SD",1380
2397,46023,"Charles Mix, SD",47405,"Charles Mix, SD",9262
2398,46025,"Clark, SD",70492,"Clark, SD",3802
2399,46027,"Clay, SD",43533,"Clay, SD",14246
2400,46029,"Codington, SD",55331,"Codington, SD",28186
2401,46031,"Corson, SD",31442,"Corson, SD",4031
2402,46033,"Custer, SD",53169,"Custer, SD",9017
2403,46035,"Davison, SD",55832,"Davison, SD",19812
2404,46037,"Day, SD",64064,"Day, SD",5345
2405,46039,"Deuel, SD",62036,"Deuel, SD",4346
2406,46041,"Dewey, SD",45889,"Dewey, SD",5789
2407,46043,"Douglas, SD",62134,"Douglas, SD",2906
2408,46045,"Edmunds, SD",67747,"Edmunds, SD",3817
2409,46047,"Fall River, SD",51509,"Fall River, SD",6708
2410,46049,"Faulk, SD",67007,"Faulk, SD",2306
2411,46051,"Grant, SD",65019,"Grant, SD",7000
2412,46053,"Gregory, SD",50244,"Gregory, SD",4219
2413,46055,"Haakon, SD",66588,"Haakon, SD",1861
2414,46057,"Hamlin, SD",51773,"Hamlin, SD",6234
2415,46059,"Hand, SD",69452,"Hand, SD",3127
2416,46061,"Hanson, SD",72728,"Hanson, SD",3489
2417,46063,"Harding, SD",50355,"Harding, SD",1311
2418,46065,"Hughes, SD",55872,"Hughes, SD",17336
2419,46067,"Hutchinson, SD",59341,"Hutchinson, SD",7282
2420,46069,"Hyde, SD",64756,"Hyde, SD",1281
2421,46071,"Jackson, SD",30705,"Jackson, SD",3321
2422,46073,"Jerauld, SD",49991,"Jerauld, SD",1985
2423,46075,"Jones, SD",59264,"Jones, SD",938
2424,46077,"Kingsbury, SD",70268,"Kingsbury, SD",4987
2425,46079,"Lake, SD",57367,"Lake, SD",12488
2426,46081,"Lawrence, SD",55779,"Lawrence, SD",26221
2427,46083,"Lincoln, SD",74493,"Lincoln, SD",63019
2428,46085,"Lyman, SD",46934,"Lyman, SD",3797
2429,46087,"McCook, SD",60576,"McCook, SD",5520
2430,46089,"McPherson, SD",60086,"McPherson, SD",2363
2431,46091,"Marshall, SD",65540,"Marshall, SD",4884
2432,46093,"Meade, SD",49875,"Meade, SD",28588
2433,46095,"Mellette, SD",33840,"Mellette, SD",2089
2434,46097,"Miner, SD",65604,"Miner, SD",2202
2435,46099,"Minnehaha, SD",64846,"Minnehaha, SD",196659
2436,46101,"Moody, SD",60754,"Moody, SD",6525
2437,46102,"Oglala Lakota, SD*",29721,"Oglala Lakota, SD*",14070
2438,46103,"Pennington, SD",56496,"Pennington, SD",115926
2439,46105,"Perkins, SD",48591,"Perkins, SD",2832
2440,46107,"Potter, SD",87915,"Potter, SD",2163
2441,46109,"Roberts, SD",46059,"Roberts, SD",10331
2442,46111,"Sanborn, SD",61709,"Sanborn, SD",2322
2443,46115,"Spink, SD",71321,"Spink, SD",6319
2444,46117,"Stanley, SD",60870,"Stanley, SD",3121
2445,46119,"Sully, SD",100301,"Sully, SD",1391
2446,46121,"Todd, SD",28440,"Todd, SD",10313
2447,46123,"Tripp, SD",56765,"Tripp, SD",5377
2448,46125,"Turner, SD",69250,"Turner, SD",8368
2449,46127,"Union, SD",123000,"Union, SD",16192
2450,46129,"Walworth, SD",54033,"Walworth, SD",5336
2451,46135,"Yankton, SD",55638,"Yankton, SD",22742
2452,46137,"Ziebach, SD",26103,"Ziebach, SD",2656
2453,47001,"Anderson, TN",46225,"Anderson, TN",77558
2454,47003,"Bedford, TN",41795,"Bedford, TN",50179
2455,47005,"Benton, TN",36438,"Benton, TN",16131
2456,47007,"Bledsoe, TN",29572,"Bledsoe, TN",15223
2457,47009,"Blount, TN",48601,"Blount, TN",134751
2458,47011,"Bradley, TN",42546,"Bradley, TN",109071
2459,47013,"Campbell, TN",37229,"Campbell, TN",39837
2460,47015,"Cannon, TN",39178,"Cannon, TN",14847
2461,47017,"Carroll, TN",38461,"Carroll, TN",27779
2462,47019,"Carter, TN",36431,"Carter, TN",56418
2463,47021,"Cheatham, TN",48180,"Cheatham, TN",41101
2464,47023,"Chester, TN",38107,"Chester, TN",17432
2465,47025,"Claiborne, TN",38347,"Claiborne, TN",32023
2466,47027,"Clay, TN",34456,"Clay, TN",7629
2467,47029,"Cocke, TN",36279,"Cocke, TN",36225
2468,47031,"Coffee, TN",42990,"Coffee, TN",57632
2469,47033,"Crockett, TN",42410,"Crockett, TN",14180
2470,47035,"Cumberland, TN",40087,"Cumberland, TN",61603
2471,47037,"Davidson, TN",71659,"Davidson, TN",694176
2472,47039,"Decatur, TN",44401,"Decatur, TN",11601
2473,47041,"DeKalb, TN",42229,"DeKalb, TN",20837
2474,47043,"Dickson, TN",44476,"Dickson, TN",54376
2475,47045,"Dyer, TN",44761,"Dyer, TN",36693
2476,47047,"Fayette, TN",59214,"Fayette, TN",41620
2477,47049,"Fentress, TN",36398,"Fentress, TN",18787
2478,47051,"Franklin, TN",42890,"Franklin, TN",42485
2479,47053,"Gibson, TN",41846,"Gibson, TN",49159
2480,47055,"Giles, TN",41074,"Giles, TN",29530
2481,47057,"Grainger, TN",37480,"Grainger, TN",23565
2482,47059,"Greene, TN",39310,"Greene, TN",69571
2483,47061,"Grundy, TN",36129,"Grundy, TN",13485
2484,47063,"Hamblen, TN",40627,"Hamblen, TN",65110
2485,47065,"Hamilton, TN",55911,"Hamilton, TN",371662
2486,47067,"Hancock, TN",31243,"Hancock, TN",6493
2487,47069,"Hardeman, TN",33036,"Hardeman, TN",24836
2488,47071,"Hardin, TN",43171,"Hardin, TN",25583
2489,47073,"Hawkins, TN",37460,"Hawkins, TN",56775
2490,47075,"Haywood, TN",37669,"Haywood, TN",17002
2491,47077,"Henderson, TN",39940,"Henderson, TN",28076
2492,47079,"Henry, TN",44075,"Henry, TN",32056
2493,47081,"Hickman, TN",36316,"Hickman, TN",25387
2494,47083,"Houston, TN",36777,"Houston, TN",8292
2495,47085,"Humphreys, TN",41569,"Humphreys, TN",18590
2496,47087,"Jackson, TN",34645,"Jackson, TN",11864
2497,47089,"Jefferson, TN",40493,"Jefferson, TN",55307
2498,47091,"Johnson, TN",35745,"Johnson, TN",17849
2499,47093,"Knox, TN",54642,"Knox, TN",475609
2500,47095,"Lake, TN",25921,"Lake, TN",6988
2501,47097,"Lauderdale, TN",35267,"Lauderdale, TN",25451
2502,47099,"Lawrence, TN",37918,"Lawrence, TN",44432
2503,47101,"Lewis, TN",38830,"Lewis, TN",12363
2504,47103,"Lincoln, TN",45271,"Lincoln, TN",34540
2505,47105,"Loudon, TN",53519,"Loudon, TN",54910
2506,47107,"McMinn, TN",39986,"McMinn, TN",54208
2507,47109,"McNairy, TN",35687,"McNairy, TN",25696
2508,47111,"Macon, TN",35472,"Macon, TN",24827
2509,47113,"Madison, TN",46574,"Madison, TN",98360
2510,47115,"Marion, TN",42471,"Marion, TN",28924
2511,47117,"Marshall, TN",42427,"Marshall, TN",35016
2512,47119,"Maury, TN",47100,"Maury, TN",99590
2513,47121,"Meigs, TN",37539,"Meigs, TN",12532
2514,47123,"Monroe, TN",37822,"Monroe, TN",47177
2515,47125,"Montgomery, TN",45871,"Montgomery, TN",214251
2516,47127,"Moore, TN",44085,"Moore, TN",6438
2517,47129,"Morgan, TN",33373,"Morgan, TN",21431
2518,47131,"Obion, TN",45152,"Obion, TN",30131
2519,47133,"Overton, TN",37105,"Overton, TN",22566
2520,47135,"Perry, TN",37130,"Perry, TN",8099
2521,47137,"Pickett, TN",40804,"Pickett, TN",5061
2522,47139,"Polk, TN",36639,"Polk, TN",16835
2523,47141,"Putnam, TN",42722,"Putnam, TN",80929
2524,47143,"Rhea, TN",38408,"Rhea, TN",33443
2525,47145,"Roane, TN",44706,"Roane, TN",53841
2526,47147,"Robertson, TN",46746,"Robertson, TN",72275
2527,47149,"Rutherford, TN",45374,"Rutherford, TN",339261
2528,47151,"Scott, TN",33425,"Scott, TN",22090
2529,47153,"Sequatchie, TN",42009,"Sequatchie, TN",15176
2530,47155,"Sevier, TN",44209,"Sevier, TN",99244
2531,47157,"Shelby, TN",53855,"Shelby, TN",936017
2532,47159,"Smith, TN",42452,"Smith, TN",20285
2533,47161,"Stewart, TN",44108,"Stewart, TN",13859
2534,47163,"Sullivan, TN",45789,"Sullivan, TN",158755
2535,47165,"Sumner, TN",52403,"Sumner, TN",195561
2536,47167,"Tipton, TN",43147,"Tipton, TN",61918
2537,47169,"Trousdale, TN",32960,"Trousdale, TN",11455
2538,47171,"Unicoi, TN",39357,"Unicoi, TN",17755
2539,47173,"Union, TN",35370,"Union, TN",20187
2540,47175,"Van Buren, TN",34084,"Van Buren, TN",5947
2541,47177,"Warren, TN",37857,"Warren, TN",41605
2542,47179,"Washington, TN",47940,"Washington, TN",130367
2543,47181,"Wayne, TN",32631,"Wayne, TN",16524
2544,47183,"Weakley, TN",41159,"Weakley, TN",33334
2545,47185,"White, TN",36062,"White, TN",27707
2546,47187,"Williamson, TN",94748,"Williamson, TN",245348
2547,47189,"Wilson, TN",53628,"Wilson, TN",148130
2548,48001,"Anderson, TX",38807,"Anderson, TX",57805
2549,48003,"Andrews, TX",50248,"Andrews, TX",18879
2550,48005,"Angelina, TX",42536,"Angelina, TX",86796
2551,48007,"Aransas, TX",54374,"Aransas, TX",23814
2552,48009,"Archer, TX",55290,"Archer, TX",8730
2553,48011,"Armstrong, TX",60233,"Armstrong, TX",1869
2554,48013,"Atascosa, TX",41599,"Atascosa, TX",51724
2555,48015,"Austin, TX",55686,"Austin, TX",29972
2556,48017,"Bailey, TX",49737,"Bailey, TX",6697
2557,48019,"Bandera, TX",48461,"Bandera, TX",23861
2558,48021,"Bastrop, TX",42177,"Bastrop, TX",91601
2559,48023,"Baylor, TX",53984,"Baylor, TX",3518
2560,48025,"Bee, TX",31834,"Bee, TX",32513
2561,48027,"Bell, TX",46594,"Bell, TX",369927
2562,48029,"Bexar, TX",48569,"Bexar, TX",2026823
2563,48031,"Blanco, TX",58805,"Blanco, TX",12269
2564,48033,"Borden, TX",66783,"Borden, TX",706
2565,48035,"Bosque, TX",45635,"Bosque, TX",18603
2566,48037,"Bowie, TX",44151,"Bowie, TX",93481
2567,48039,"Brazoria, TX",51812,"Brazoria, TX",380518
2568,48041,"Brazos, TX",43430,"Brazos, TX",232555
2569,48043,"Brewster, TX",52483,"Brewster, TX",9237
2570,48045,"Briscoe, TX",45758,"Briscoe, TX",1487
2571,48047,"Brooks, TX",41529,"Brooks, TX",6964
2572,48049,"Brown, TX",42771,"Brown, TX",37633
2573,48051,"Burleson, TX",49975,"Burleson, TX",18514
2574,48053,"Burnet, TX",53751,"Burnet, TX",49653
2575,48055,"Caldwell, TX",38734,"Caldwell, TX",43979
2576,48057,"Calhoun, TX",52180,"Calhoun, TX",21001
2577,48059,"Callahan, TX",45798,"Callahan, TX",14110
2578,48061,"Cameron, TX",33690,"Cameron, TX",424180
2579,48063,"Camp, TX",40272,"Camp, TX",13060
2580,48065,"Carson, TX",48021,"Carson, TX",5854
2581,48067,"Cass, TX",41275,"Cass, TX",29879
2582,48069,"Castro, TX",71612,"Castro, TX",7396
2583,48071,"Chambers, TX",59687,"Chambers, TX",45590
2584,48073,"Cherokee, TX",38190,"Cherokee, TX",52875
2585,48075,"Childress, TX",34028,"Childress, TX",7143
2586,48077,"Clay, TX",48038,"Clay, TX",10550
2587,48079,"Cochran, TX",44903,"Cochran, TX",2897
2588,48081,"Coke, TX",45856,"Coke, TX",3323
2589,48083,"Coleman, TX",47128,"Coleman, TX",8100
2590,48085,"Collin, TX",71246,"Collin, TX",1072069
2591,48087,"Collingsworth, TX",44903,"Collingsworth, TX",2877
2592,48089,"Colorado, TX",51732,"Colorado, TX",21610
2593,48091,"Comal, TX",62994,"Comal, TX",164812
2594,48093,"Comanche, TX",47959,"Comanche, TX",13750
2595,48095,"Concho, TX",41219,"Concho, TX",2827
2596,48097,"Cooke, TX",54759,"Cooke, TX",41393
2597,48099,"Coryell, TX",38222,"Coryell, TX",76737
2598,48101,"Cottle, TX",68268,"Cottle, TX",1363
2599,48103,"Crane, TX",49749,"Crane, TX",4765
2600,48105,"Crockett, TX",46364,"Crockett, TX",3513
2601,48107,"Crosby, TX",41146,"Crosby, TX",5567
2602,48109,"Culberson, TX",69350,"Culberson, TX",2149
2603,48111,"Dallam, TX",65132,"Dallam, TX",7273
2604,48113,"Dallas, TX",65401,"Dallas, TX",2635888
2605,48115,"Dawson, TX",42595,"Dawson, TX",12974
2606,48117,"Deaf Smith, TX",54950,"Deaf Smith, TX",18277
2607,48119,"Delta, TX",43628,"Delta, TX",5349
2608,48121,"Denton, TX",63283,"Denton, TX",919324
2609,48123,"DeWitt, TX",60890,"DeWitt, TX",20174
2610,48125,"Dickens, TX",38730,"Dickens, TX",2140
2611,48127,"Dimmit, TX",44874,"Dimmit, TX",9925
2612,48129,"Donley, TX",45336,"Donley, TX",3308
2613,48131,"Duval, TX",42410,"Duval, TX",11058
2614,48133,"Eastland, TX",65416,"Eastland, TX",18388
2615,48135,"Ector, TX",49887,"Ector, TX",167701
2616,48137,"Edwards, TX",55329,"Edwards, TX",1923
2617,48139,"Ellis, TX",49333,"Ellis, TX",191760
2618,48141,"El Paso, TX",41818,"El Paso, TX",841286
2619,48143,"Erath, TX",43900,"Erath, TX",43224
2620,48145,"Falls, TX",39865,"Falls, TX",17275
2621,48147,"Fannin, TX",42562,"Fannin, TX",35913
2622,48149,"Fayette, TX",57962,"Fayette, TX",25547
2623,48151,"Fisher, TX",49100,"Fisher, TX",3784
2624,48153,"Floyd, TX",42627,"Floyd, TX",5672
2625,48155,"Foard, TX",52630,"Foard, TX",1135
2626,48157,"Fort Bend, TX",61791,"Fort Bend, TX",839706
2627,48159,"Franklin, TX",44725,"Franklin, TX",10821
2628,48161,"Freestone, TX",40407,"Freestone, TX",19874
2629,48163,"Frio, TX",33407,"Frio, TX",20379
2630,48165,"Gaines, TX",47826,"Gaines, TX",21996
2631,48167,"Galveston, TX",57941,"Galveston, TX",345089
2632,48169,"Garza, TX",31223,"Garza, TX",6222
2633,48171,"Gillespie, TX",68885,"Gillespie, TX",26960
2634,48173,"Glasscock, TX",87334,"Glasscock, TX",1439
2635,48175,"Goliad, TX",49513,"Goliad, TX",7626
2636,48177,"Gonzales, TX",47272,"Gonzales, TX",20948
2637,48179,"Gray, TX",45091,"Gray, TX",21658
2638,48181,"Grayson, TX",47045,"Grayson, TX",138318
2639,48183,"Gregg, TX",49152,"Gregg, TX",124229
2640,48185,"Grimes, TX",39033,"Grimes, TX",29614
2641,48187,"Guadalupe, TX",49405,"Guadalupe, TX",170608
2642,48189,"Hale, TX",38674,"Hale, TX",32754
2643,48191,"Hall, TX",35416,"Hall, TX",2939
2644,48193,"Hamilton, TX",65685,"Hamilton, TX",8557
2645,48195,"Hansford, TX",66588,"Hansford, TX",5279
2646,48197,"Hardeman, TX",45863,"Hardeman, TX",4011
2647,48199,"Hardin, TX",49159,"Hardin, TX",58305
2648,48201,"Harris, TX",60183,"Harris, TX",4738253
2649,48203,"Harrison, TX",45396,"Harrison, TX",66386
2650,48205,"Hartley, TX",76005,"Hartley, TX",5443
2651,48207,"Haskell, TX",46070,"Haskell, TX",5754
2652,48209,"Hays, TX",50212,"Hays, TX",241365
2653,48211,"Hemphill, TX",61340,"Hemphill, TX",3777
2654,48213,"Henderson, TX",43356,"Henderson, TX",83792
2655,48215,"Hidalgo, TX",31153,"Hidalgo, TX",875200
2656,48217,"Hill, TX",44776,"Hill, TX",37006
2657,48219,"Hockley, TX",46051,"Hockley, TX",22921
2658,48221,"Hood, TX",55132,"Hood, TX",63527
2659,48223,"Hopkins, TX",45219,"Hopkins, TX",37170
2660,48225,"Houston, TX",44693,"Houston, TX",22835
2661,48227,"Howard, TX",45105,"Howard, TX",36540
2662,48229,"Hudspeth, TX",26835,"Hudspeth, TX",4906
2663,48231,"Hunt, TX",42819,"Hunt, TX",99807
2664,48233,"Hutchinson, TX",46860,"Hutchinson, TX",20677
2665,48235,"Irion, TX",72353,"Irion, TX",1564
2666,48237,"Jack, TX",41038,"Jack, TX",9056
2667,48239,"Jackson, TX",47642,"Jackson, TX",14854
2668,48241,"Jasper, TX",43486,"Jasper, TX",35375
2669,48243,"Jeff Davis, TX",48623,"Jeff Davis, TX",2220
2670,48245,"Jefferson, TX",46547,"Jefferson, TX",250127
2671,48247,"Jim Hogg, TX",36847,"Jim Hogg, TX",5184
2672,48249,"Jim Wells, TX",46483,"Jim Wells, TX",40452
2673,48251,"Johnson, TX",47654,"Johnson, TX",179575
2674,48253,"Jones, TX",35520,"Jones, TX",19875
2675,48255,"Karnes, TX",61330,"Karnes, TX",15562
2676,48257,"Kaufman, TX",47580,"Kaufman, TX",143198
2677,48259,"Kendall, TX",84853,"Kendall, TX",48523
2678,48261,"Kenedy, TX",46296,"Kenedy, TX",379
2679,48263,"Kent, TX",51139,"Kent, TX",786
2680,48265,"Kerr, TX",56093,"Kerr, TX",52869
2681,48267,"Kimble, TX",48071,"Kimble, TX",4396
2682,48269,"King, TX",81541,"King, TX",283
2683,48271,"Kinney, TX",35119,"Kinney, TX",3670
2684,48273,"Kleberg, TX",43560,"Kleberg, TX",30338
2685,48275,"Knox, TX",42857,"Knox, TX",3683
2686,48277,"Lamar, TX",46538,"Lamar, TX",49905
2687,48279,"Lamb, TX",50667,"Lamb, TX",12710
2688,48281,"Lampasas, TX",54153,"Lampasas, TX",21789
2689,48283,"La Salle, TX",41114,"La Salle, TX",7500
2690,48285,"Lavaca, TX",57399,"Lavaca, TX",20216
2691,48287,"Lee, TX",53791,"Lee, TX",17397
2692,48289,"Leon, TX",42878,"Leon, TX",17493
2693,48291,"Liberty, TX",40904,"Liberty, TX",91547
2694,48293,"Limestone, TX",41072,"Limestone, TX",23340
2695,48295,"Lipscomb, TX",83655,"Lipscomb, TX",3111
2696,48297,"Live Oak, TX",38734,"Live Oak, TX",12324
2697,48299,"Llano, TX",52538,"Llano, TX",21958
2698,48301,"Loving, TX",49072,"Loving, TX",181
2699,48303,"Lubbock, TX",46502,"Lubbock, TX",314772
2700,48305,"Lynn, TX",40351,"Lynn, TX",6025
2701,48307,"McCulloch, TX",41306,"McCulloch, TX",7823
2702,48309,"McLennan, TX",45772,"McLennan, TX",259730
2703,48311,"McMullen, TX",73356,"McMullen, TX",721
2704,48313,"Madison, TX",35865,"Madison, TX",14427
2705,48315,"Marion, TX",42536,"Marion, TX",9960
2706,48317,"Martin, TX",64602,"Martin, TX",5816
2707,48319,"Mason, TX",49261,"Mason, TX",4344
2708,48321,"Matagorda, TX",48150,"Matagorda, TX",36725
2709,48323,"Maverick, TX",35133,"Maverick, TX",58378
2710,48325,"Medina, TX",44456,"Medina, TX",52358
2711,48327,"Menard, TX",41220,"Menard, TX",2124
2712,48329,"Midland, TX",126631,"Midland, TX",177863
2713,48331,"Milam, TX",40552,"Milam, TX",24708
2714,48333,"Mills, TX",45663,"Mills, TX",4840
2715,48335,"Mitchell, TX",37113,"Mitchell, TX",8202
2716,48337,"Montague, TX",44790,"Montague, TX",19962
2717,48339,"Montgomery, TX",65516,"Montgomery, TX",626351
2718,48341,"Moore, TX",51476,"Moore, TX",20654
2719,48343,"Morris, TX",43036,"Morris, TX",12393
2720,48345,"Motley, TX",39505,"Motley, TX",1185
2721,48347,"Nacogdoches, TX",41188,"Nacogdoches, TX",64753
2722,48349,"Navarro, TX",42869,"Navarro, TX",50694
2723,48351,"Newton, TX",36839,"Newton, TX",13414
2724,48353,"Nolan, TX",48017,"Nolan, TX",14835
2725,48355,"Nueces, TX",47999,"Nueces, TX",363148
2726,48357,"Ochiltree, TX",59892,"Ochiltree, TX",9598
2727,48359,"Oldham, TX",56033,"Oldham, TX",2135
2728,48361,"Orange, TX",48173,"Orange, TX",82878
2729,48363,"Palo Pinto, TX",45095,"Palo Pinto, TX",29320
2730,48365,"Panola, TX",47191,"Panola, TX",23187
2731,48367,"Parker, TX",59929,"Parker, TX",148198
2732,48369,"Parmer, TX",57137,"Parmer, TX",9522
2733,48371,"Pecos, TX",40391,"Pecos, TX",15718
2734,48373,"Polk, TX",42830,"Polk, TX",52995
2735,48375,"Potter, TX",49498,"Potter, TX",116004
2736,48377,"Presidio, TX",53222,"Presidio, TX",6508
2737,48379,"Rains, TX",38200,"Rains, TX",12552
2738,48381,"Randall, TX",52391,"Randall, TX",139899
2739,48383,"Reagan, TX",54091,"Reagan, TX",3833
2740,48385,"Real, TX",40667,"Real, TX",3411
2741,48387,"Red River, TX",47762,"Red River, TX",11995
2742,48389,"Reeves, TX",44232,"Reeves, TX",15949
2743,48391,"Refugio, TX",48266,"Refugio, TX",6877
2744,48393,"Roberts, TX",52804,"Roberts, TX",813
2745,48395,"Robertson, TX",45866,"Robertson, TX",17155
2746,48397,"Rockwall, TX",64943,"Rockwall, TX",109888
2747,48399,"Runnels, TX",44352,"Runnels, TX",10401
2748,48401,"Rusk, TX",39551,"Rusk, TX",54324
2749,48403,"Sabine, TX",40477,"Sabine, TX",10507
2750,48405,"San Augustine, TX",43642,"San Augustine, TX",8248
2751,48407,"San Jacinto, TX",39298,"San Jacinto, TX",29301
2752,48409,"San Patricio, TX",48391,"San Patricio, TX",67069
2753,48411,"San Saba, TX",40340,"San Saba, TX",6039
2754,48413,"Schleicher, TX",46015,"Schleicher, TX",2761
2755,48415,"Scurry, TX",47272,"Scurry, TX",16662
2756,48417,"Shackelford, TX",86294,"Shackelford, TX",3300
2757,48419,"Shelby, TX",44038,"Shelby, TX",24915
2758,48421,"Sherman, TX",91855,"Sherman, TX",3027
2759,48423,"Smith, TX",57076,"Smith, TX",235806
2760,48425,"Somervell, TX",50164,"Somervell, TX",9139
2761,48427,"Starr, TX",32146,"Starr, TX",64266
2762,48429,"Stephens, TX",45759,"Stephens, TX",9334
2763,48431,"Sterling, TX",63329,"Sterling, TX",1315
2764,48433,"Stonewall, TX",59419,"Stonewall, TX",1348
2765,48435,"Sutton, TX",56622,"Sutton, TX",3738
2766,48437,"Swisher, TX",53734,"Swisher, TX",7340
2767,48439,"Tarrant, TX",55615,"Tarrant, TX",2123347
2768,48441,"Taylor, TX",52429,"Taylor, TX",139200
2769,48443,"Terrell, TX",61631,"Terrell, TX",702
2770,48445,"Terry, TX",41634,"Terry, TX",12183
2771,48447,"Throckmorton, TX",44582,"Throckmorton, TX",1487
2772,48449,"Titus, TX",41207,"Titus, TX",32926
